Symbol,Name,Country,IPO Year,Exchange,Cleaned Symbol
MMAC,MMA Capital Holdings Inc. Common Stock,United States,,NASDAQ,MMAC
MMAT,Meta Materials Inc. Common Stock,United States,,NASDAQ,MMAT
MMLP,Martin Midstream Partners L.P. Limited Partnership,United States,2002,NASDAQ,MMLP
MMMB,MamaMancini's Holdings Inc. Common Stock,United States,,NASDAQ,MMMB
MMSI,Merit Medical Systems Inc. Common Stock,United States,,NASDAQ,MMSI
MMYT,MakeMyTrip Limited Ordinary Shares,India,2010,NASDAQ,MMYT
MNDO,MIND C.T.I. Ltd. Ordinary Shares,Israel,,NASDAQ,MNDO
MNDY,monday.com Ltd. Ordinary Shares,Israel,2021,NASDAQ,MNDY
MNKD,MannKind Corporation Common Stock,United States,2004,NASDAQ,MNKD
MNMD,Mind Medicine (MindMed) Inc. Subordinate Voting Shares,Canada,,NASDAQ,MNMD
MNOV,Medicinova Inc Common Stock,United States,,NASDAQ,MNOV
MNPR,Monopar Therapeutics Inc. Common Stock,United States,2019,NASDAQ,MNPR
MNRO,Monro Inc. Common Stock,United States,1991,NASDAQ,MNRO
MNSB,MainStreet Bancshares Inc. Common Stock,United States,,NASDAQ,MNSB
MNSBP,MainStreet Bancshares Inc. Depositary Shares,United States,,NASDAQ,MNSBP
MNST,Monster Beverage Corporation,United States,,NASDAQ,MNST
MNTK,Montauk Renewables Inc. Common Stock,United States,2021,NASDAQ,MNTK
MNTV,Momentive Global Inc. Common Stock,United States,2018,NASDAQ,MNTV
MNTX,Manitex International Inc. Common Stock,United States,,NASDAQ,MNTX
MODV,ModivCare Inc. Common Stock,United States,,NASDAQ,MODV
MOFG,MidWestOne Financial Gp Common Stock,United States,,NASDAQ,MOFG
MOGO,Mogo Inc. Common Shares,Canada,,NASDAQ,MOGO
MOHO,ECMOHO Limited American Depositary Shares,China,2019,NASDAQ,MOHO
MOLN,Molecular Partners AG American Depositary Shares,Switzerland,2021,NASDAQ,MOLN
MOMO,Momo Inc. American Depositary Shares,China,2014,NASDAQ,MOMO
MON,Monument Circle Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,MON
MONCU,Monument Circle Acquisition Corp. Unit,United States,2021,NASDAQ,MONCU
MONCW,Monument Circle Acquisition Corp. Warrant,United States,2021,NASDAQ,MONCW
MOR,MorphoSys AG American Depositary Shares,Germany,2018,NASDAQ,MOR
MORF,Morphic Holding Inc. Common Stock,United States,2019,NASDAQ,MORF
MORN,Morningstar Inc. Common Stock,United States,2005,NASDAQ,MORN
MOSY,MoSys Inc. Common Stock,United States,2001,NASDAQ,MOSY
MOTN,Motion Acquisition Corp. Class A Common Stock,United States,2020,NASDAQ,MOTN
MOTNU,Motion Acquisition Corp. Unit,United States,2020,NASDAQ,MOTNU
MOTNW,Motion Acquisition Corp. Warrants to purchase one Class A common,United States,2020,NASDAQ,MOTNW
MOTS,Motus GI Holdings Inc. Common Stock,Israel,2018,NASDAQ,MOTS
MOVE,Movano Inc. Common Stock,United States,2021,NASDAQ,MOVE
MOXC,Moxian Inc. Common Stock,China,,NASDAQ,MOXC
MPAA,Motorcar Parts  of America Inc. Common Stock,United States,,NASDAQ,MPAA
MPAC,Model Performance Acquisition Corp. Class A Ordinary Share,Hong Kong,2021,NASDAQ,MPAC
MPACR,Model Performance Acquisition Corp. Right,Hong Kong,2021,NASDAQ,MPACR
MPACU,Model Performance Acquisition Corp. Units,Hong Kong,2021,NASDAQ,MPACU
MPACW,Model Performance Acquisition Corp. Warrant,Hong Kong,2021,NASDAQ,MPACW
MPB,Mid Penn Bancorp Common Stock,United States,,NASDAQ,MPB
MPWR,Monolithic Power Systems Inc. Common Stock,United States,2004,NASDAQ,MPWR
MQ,Marqeta Inc. Class A Common Stock,United States,2021,NASDAQ,MQ
MRAC,Marquee Raine Acquisition Corp. Class A Ordinary Shares,United States,2021,NASDAQ,MRAC
MRACU,Marquee Raine Acquisition Corp. Unit,United States,2020,NASDAQ,MRACU
MRACW,Marquee Raine Acquisition Corp. Warrant,United States,2021,NASDAQ,MRACW
MRAM,Everspin Technologies Inc. Common Stock,United States,2016,NASDAQ,MRAM
MRBK,Meridian Corporation Common Stock,United States,2017,NASDAQ,MRBK
MRCC,Monroe Capital Corporation Common Stock,United States,2012,NASDAQ,MRCC
MRCY,Mercury Systems Inc Common Stock,United States,1998,NASDAQ,MRCY
MREO,Mereo BioPharma Group plc American Depositary Shares,United Kingdom,,NASDAQ,MREO
MRIN,Marin Software Incorporated Common Stock,United States,,NASDAQ,MRIN
MRKR,Marker Therapeutics Inc. Common Stock,United States,,NASDAQ,MRKR
MRLN,Marlin Business Services Corp. Common Stock,United States,2003,NASDAQ,MRLN
MRM,MEDIROM Healthcare Technologies Inc. American Depositary Share,Japan,2020,NASDAQ,MRM
MRNA,Moderna Inc. Common Stock,United States,2018,NASDAQ,MRNA
MRNS,Marinus Pharmaceuticals Inc. Common Stock,United States,2014,NASDAQ,MRNS
MRSN,Mersana Therapeutics Inc. Common Stock,United States,2017,NASDAQ,MRSN
MRTN,Marten Transport Ltd. Common Stock,United States,1986,NASDAQ,MRTN
MRTX,Mirati Therapeutics Inc. Common Stock,United States,,NASDAQ,MRTX
MRUS,Merus N.V. Common Shares,Netherlands,2016,NASDAQ,MRUS
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,United States,2020,NASDAQ,MRVI
MRVL,Marvell Technology Inc. Common Stock,Bermuda,2000,NASDAQ,MRVL
MSAC,Medicus Sciences Acquisition Corp. Class A Ordinary Share,United States,2021,NASDAQ,MSAC
MSACW,Medicus Sciences Acquisition Corp. Warrant,United States,2021,NASDAQ,MSACW
MSBI,Midland States Bancorp Inc. Common Stock,United States,2016,NASDAQ,MSBI
MSDA,MSD Acquisition Corp. Class A Ordinary Shares,United States,2021,NASDAQ,MSDA
MSDAU,MSD Acquisition Corp. Unit,United States,2021,NASDAQ,MSDAU
MSDAW,MSD Acquisition Corp. Warrant,United States,2021,NASDAQ,MSDAW
MSEX,Middlesex Water Company Common Stock,United States,,NASDAQ,MSEX
MSFT,Microsoft Corporation Common Stock,United States,1986,NASDAQ,MSFT
MSGM,Motorsport Games Inc. Class A Common Stock,United States,2021,NASDAQ,MSGM
MSON,MISONIX Inc. Common Stock (DE),United States,1992,NASDAQ,MSON
MSTR,MicroStrategy Incorporated Common Stock Class A,United States,1998,NASDAQ,MSTR
MSVB,Mid-Southern Bancorp Inc. Common Stock,United States,2018,NASDAQ,MSVB
MTAC,MedTech Acquisition Corporation Class A Common Stock,United States,2021,NASDAQ,MTAC
MTACU,MedTech Acquisition Corporation Unit,United States,2020,NASDAQ,MTACU
MTACW,MedTech Acquisition Corporation Warrant,United States,2021,NASDAQ,MTACW
MTBC,CareCloud Inc. Common Stock,United States,2014,NASDAQ,MTBC
MTBCP,CareCloud Inc. 11% Series A Cumulative Redeemable Perpetual Preferred Stock,United States,,NASDAQ,MTBCP
MTC,MMTec Inc. Common Shares,China,2019,NASDAQ,MTC
MTCH,Match Group Inc. Common Stock,United States,,NASDAQ,MTCH
MTCR,Metacrine Inc. Common Stock,United States,2020,NASDAQ,MTCR
MTEM,Molecular Templates Inc. Common Stock,United States,,NASDAQ,MTEM
MTEX,Mannatech Incorporated Common Stock,United States,,NASDAQ,MTEX
MTLS,Materialise NV American Depositary Shares,Belgium,2014,NASDAQ,MTLS
MTP,Midatech Pharma PLC American Depositary Shs,United Kingdom,,NASDAQ,MTP
MTRX,Matrix Service Company Common Stock,United States,1990,NASDAQ,MTRX
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,United States,2012,NASDAQ,MTSI
MTSL,MER Telemanagement Solutions Ltd. Common Shares,Israel,1997,NASDAQ,MTSL
MU,Micron Technology Inc. Common Stock,United States,,NASDAQ,MU
MUDS,Mudrick Capital Acquisition Corporation II Class A Common Stock,United States,2021,NASDAQ,MUDS
MUDSU,Mudrick Capital Acquisition Corporation II Unit,United States,2020,NASDAQ,MUDSU
MUDSW,Mudrick Capital Acquisition Corporation II Warrant,United States,2021,NASDAQ,MUDSW
MVBF,MVB Financial Corp. Common Stock,United States,,NASDAQ,MVBF
MVIS,MicroVision Inc. Common Stock,United States,1996,NASDAQ,MVIS
MXIM,Maxim Integrated Products Inc. Common Stock,United States,1988,NASDAQ,MXIM
MYFW,First Western Financial Inc. Common Stock,United States,2018,NASDAQ,MYFW
MYGN,Myriad Genetics Inc. Common Stock,United States,1995,NASDAQ,MYGN
MYMD,MyMD Pharmaceuticals Inc. Common Stock,United States,2014,NASDAQ,MYMD
MYPS,PLAYSTUDIOS Inc.  Class A Common Stock,United States,2020,NASDAQ,MYPS
MYPSW,PLAYSTUDIOS Inc. Warrant,United States,2020,NASDAQ,MYPSW
MYRG,MYR Group Inc. Common Stock,United States,,NASDAQ,MYRG
MYSZ,My Size Inc. Common Stock,Israel,,NASDAQ,MYSZ
NAAC,North Atlantic Acquisition Corporation Class A Ordinary Share,Malta,2021,NASDAQ,NAAC
NAACU,North Atlantic Acquisition Corporation Unit,Malta,2021,NASDAQ,NAACU
NAACW,North Atlantic Acquisition Corporation Warrant,Malta,2021,NASDAQ,NAACW
NAII,Natural Alternatives International Inc. Common Stock,United States,,NASDAQ,NAII
NAKD,Naked Brand Group Limited Ordinary Shares,New Zealand,,NASDAQ,NAKD
NAOV,NanoVibronix Inc. Common Stock,United States,,NASDAQ,NAOV
NARI,Inari Medical Inc. Common Stock,United States,2020,NASDAQ,NARI
NATH,Nathan's Famous Inc. Common Stock,United States,1993,NASDAQ,NATH
NATI,National Instruments Corporation Common Stock,United States,1995,NASDAQ,NATI
NATR,Nature's Sunshine Products Inc. Common Stock,United States,,NASDAQ,NATR
NAUT,Nautilus Biotechnolgy Inc. Common Stock,United States,2020,NASDAQ,NAUT
NAVI,Navient Corporation Common Stock,United States,,NASDAQ,NAVI
NBEV,NewAge Inc. Common Stock (Delaware),United States,,NASDAQ,NBEV
NBIX,Neurocrine Biosciences Inc. Common Stock,United States,1996,NASDAQ,NBIX
NBN,Northeast Bank Common Stock,United States,,NASDAQ,NBN
NBRV,Nabriva Therapeutics plc Ordinary Shares Ireland,Ireland,2015,NASDAQ,NBRV
NBSE,NeuBase Therapeutics Inc.  Common Stock,United States,,NASDAQ,NBSE
NBST,Newbury Street Acquisition Corporation Common Stock,United States,2021,NASDAQ,NBST
NBSTU,Newbury Street Acquisition Corporation Units,United States,2021,NASDAQ,NBSTU
NBSTW,Newbury Street Acquisition Corporation Warrants,United States,2021,NASDAQ,NBSTW
NBTB,NBT Bancorp Inc. Common Stock,United States,,NASDAQ,NBTB
NBTX,Nanobiotix S.A. American Depositary Shares,France,2020,NASDAQ,NBTX
NCBS,Nicolet Bankshares Inc. Common Stock,United States,,NASDAQ,NCBS
NCMI,National CineMedia Inc. Common Stock,United States,2007,NASDAQ,NCMI
NCNA,NuCana plc American Depositary Share,United Kingdom,2017,NASDAQ,NCNA
NCNO,nCino Inc. Common Stock,United States,2020,NASDAQ,NCNO
NCSM,NCS Multistage Holdings Inc. Common Stock,United States,2017,NASDAQ,NCSM
NCTY,The9 Limited American Depository Shares,China,2004,NASDAQ,NCTY
NDAC,NightDragon Acquisition Corp. Class A Common stock,United States,2021,NASDAQ,NDAC
NDACU,NightDragon Acquisition Corp. SCALE Units,United States,2021,NASDAQ,NDACU
NDACW,NightDragon Acquisition Corp. Warrants to purchase Class A common stock,United States,2021,NASDAQ,NDACW
NDAQ,Nasdaq Inc. Common Stock,United States,,NASDAQ,NDAQ
NDLS,Noodles & Company Class A Common Stock,United States,2013,NASDAQ,NDLS
NDRA,ENDRA Life Sciences Inc. Common Stock,United States,2017,NASDAQ,NDRA
NDRAW,ENDRA Life Sciences Inc. Warrants,United States,2017,NASDAQ,NDRAW
NDSN,Nordson Corporation Common Stock,United States,,NASDAQ,NDSN
NEBC,Nebula Caravel Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,NEBC
NEBCU,Nebula Caravel Acquisition Corp. Unit,United States,2020,NASDAQ,NEBCU
NEBCW,Nebula Caravel Acquisition Corp. Warrant,United States,2021,NASDAQ,NEBCW
NECB,NorthEast Community Bancorp Inc. Common Stock,United States,2021,NASDAQ,NECB
NEGG,Newegg Commerce Inc. Common Shares,China,,NASDAQ,NEGG
NEO,NeoGenomics Inc. Common Stock,United States,,NASDAQ,NEO
NEOG,Neogen Corporation Common Stock,United States,1989,NASDAQ,NEOG
NEON,Neonode Inc. Common Stock,Sweden,,NASDAQ,NEON
NEPH,Nephros Inc. Common Stock,United States,,NASDAQ,NEPH
NEPT,Neptune Wellness Solutions Inc. Ordinary Shares,Canada,,NASDAQ,NEPT
NERV,Minerva Neurosciences Inc Common Stock,United States,2014,NASDAQ,NERV
NESR,National Energy Services Reunited Corp. Ordinary Shares,United States,2017,NASDAQ,NESR
NESRW,National Energy Services Reunited Corp. Warrant,United States,2017,NASDAQ,NESRW
NETE,Net Element Inc. Common Stock,United States,,NASDAQ,NETE
NEWT,Newtek Business Services Corp. Common Stock (Maryland),United States,,NASDAQ,NEWT
NEWTL,Newtek Business Services Corp. 5.75% Notes due 2024,United States,,NASDAQ,NEWTL
NEWTZ,Newtek Business Services Corp. 5.50% Notes Due 2026,United States,,NASDAQ,NEWTZ
NEXI,NexImmune Inc. Common Stock,United States,2021,NASDAQ,NEXI
NEXT,NextDecade Corporation Common Stock,United States,2015,NASDAQ,NEXT
NFBK,Northfield Bancorp Inc. Common Stock (Delaware),United States,,NASDAQ,NFBK
NFE,New Fortress Energy Inc. Class A Common Stock,United States,2019,NASDAQ,NFE
NFLX,Netflix Inc. Common Stock,United States,2002,NASDAQ,NFLX
NGAC,NextGen Acquisition Corporation Class A Ordinary Shares,United States,2020,NASDAQ,NGAC
NGACU,NextGen Acquisition Corporation Units,United States,2020,NASDAQ,NGACU
NGACW,NextGen Acquisition Corporation Warrants,United States,2020,NASDAQ,NGACW
NGCA,NextGen Acquisition Corp. II Class A Ordinary Shares,United States,2021,NASDAQ,NGCA
NGCAU,NextGen Acquisition Corp. II Units,United States,2021,NASDAQ,NGCAU
NGCAW,NextGen Acquisition Corp. II Warrant,United States,2021,NASDAQ,NGCAW
NGM,NGM Biopharmaceuticals Inc. Common Stock,United States,2019,NASDAQ,NGM
NGMS,NeoGames S.A. Ordinary Shares,Israel,2020,NASDAQ,NGMS
NH,NantHealth Inc. Common Stock,United States,2016,NASDAQ,NH
NHTC,Natural Health Trends Corp. Common Stock,United States,,NASDAQ,NHTC
NICE,NICE Ltd American Depositary Shares,Israel,,NASDAQ,NICE
NICK,Nicholas Financial Inc. Common Stock,United States,,NASDAQ,NICK
NISN,NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares,China,2016,NASDAQ,NISN
NIU,Niu Technologies American Depositary Shares,China,2018,NASDAQ,NIU
NKLA,Nikola Corporation Common Stock,United States,2018,NASDAQ,NKLA
NKSH,National Bankshares Inc. Common Stock,United States,,NASDAQ,NKSH
NKTR,Nektar Therapeutics  Common Stock,United States,,NASDAQ,NKTR
NKTX,Nkarta Inc. Common Stock,United States,2020,NASDAQ,NKTX
NLITU,Northern Lights Acquisition Corp. Units,United States,2021,NASDAQ,NLITU
NLOK,NortonLifeLock Inc. Common Stock,United States,,NASDAQ,NLOK
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,Switzerland,2021,NASDAQ,NLSP
NLSPW,NLS Pharmaceutics Ltd. Warrant,Switzerland,2021,NASDAQ,NLSPW
NLTX,Neoleukin Therapeutics Inc. Common Stock,Canada,2014,NASDAQ,NLTX
NMFC,New Mountain Finance Corporation Common Stock,United States,,NASDAQ,NMFC
NMIH,NMI Holdings Inc. Class A Common Stock,United States,2013,NASDAQ,NMIH
NMMC,North Mountain Merger Corp. Class A Common Stock,United States,2020,NASDAQ,NMMC
NMRD,Nemaura Medical Inc. Common Stock,United Kingdom,,NASDAQ,NMRD
NMRK,Newmark Group Inc. Class A Common Stock,United States,2017,NASDAQ,NMRK
NMTC,NeuroOne Medical Technologies Corporation Common Stock,United States,,NASDAQ,NMTC
NMTR,9 Meters Biopharma Inc. Common Stock,United States,2018,NASDAQ,NMTR
NNBR,NN Inc. Common Stock,United States,1994,NASDAQ,NNBR
NNDM,Nano Dimension Ltd. American Depositary Shares,Israel,,NASDAQ,NNDM
NNOX,NANO-X IMAGING LTD Ordinary Shares,Israel,2020,NASDAQ,NNOX
NOAC,Natural Order Acquisition Corp. Common Stock,United States,2021,NASDAQ,NOAC
NOACU,Natural Order Acquisition Corp. Unit,United States,2020,NASDAQ,NOACU
NOACW,Natural Order Acquisition Corp. Warrant,United States,2021,NASDAQ,NOACW
NODK,NI Holdings Inc. Common Stock,United States,2017,NASDAQ,NODK
NOTV,Inotiv Inc. Common Stock,United States,,NASDAQ,NOTV
NOVN,Novan Inc. Common Stock,United States,2016,NASDAQ,NOVN
NOVT,Novanta Inc. Common Stock,United States,,NASDAQ,NOVT
NPCE,Neuropace Inc. Common Stock,United States,2021,NASDAQ,NPCE
NRAC,Noble Rock Acquisition Corporation Class A Ordinary Share,United States,2021,NASDAQ,NRAC
NRACU,Noble Rock Acquisition Corporation Unit,United States,2021,NASDAQ,NRACU
NRACW,Noble Rock Acquisition Corporation Warrant,United States,2021,NASDAQ,NRACW
NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,United States,2016,NASDAQ,NRBO
NRC,National Research Corporation Common Stock (Delaware),United States,,NASDAQ,NRC
NRIM,Northrim BanCorp Inc Common Stock,United States,,NASDAQ,NRIM
NRIX,Nurix Therapeutics Inc. Common stock,United States,2020,NASDAQ,NRIX
NRXP,NRX Pharmaceuticals Inc. Common Stock,United States,2017,NASDAQ,NRXP
NRXPW,NRX Pharmaceuticals Inc. Warrant,United States,2017,NASDAQ,NRXPW
NSEC,National Security Group Inc. Common Stock,United States,,NASDAQ,NSEC
NSIT,Insight Enterprises Inc. Common Stock,United States,1995,NASDAQ,NSIT
NSPR,InspireMD Inc. Common Stock,Israel,,NASDAQ,NSPR
NSPRZ,InspireMD Inc. Series B Warrants,Israel,,NASDAQ,NSPRZ
NSSC,NAPCO Security Technologies Inc. Common Stock,United States,,NASDAQ,NSSC
NSTG,NanoString Technologies Inc. Common Stock,United States,2013,NASDAQ,NSTG
NSYS,Nortech Systems Incorporated Common Stock,United States,,NASDAQ,NSYS
NTAP,NetApp Inc. Common Stock,United States,1995,NASDAQ,NTAP
NTCT,NetScout Systems Inc. Common Stock,United States,1999,NASDAQ,NTCT
NTEC,Intec Pharma Ltd. Ordinary Shares,Israel,2015,NASDAQ,NTEC
NTES,NetEase Inc. American Depositary Shares,China,,NASDAQ,NTES
NTGR,NETGEAR Inc. Common Stock,United States,2003,NASDAQ,NTGR
NTIC,Northern Technologies International Corporation Common Stock,United States,,NASDAQ,NTIC
NTLA,Intellia Therapeutics Inc. Common Stock,United States,2016,NASDAQ,NTLA
NTNX,Nutanix Inc. Class A Common Stock,United States,2016,NASDAQ,NTNX
NTRA,Natera Inc. Common Stock,United States,2015,NASDAQ,NTRA
NTRS,Northern Trust Corporation Common Stock,United States,,NASDAQ,NTRS
NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,United States,,NASDAQ,NTRSO
NTUS,Natus Medical Incorporated Common Stock,United States,,NASDAQ,NTUS
NTWK,NetSol Technologies Inc. Common  Stock,United States,,NASDAQ,NTWK
NUAN,Nuance Communications Inc. Common Stock,United States,,NASDAQ,NUAN
NURO,NeuroMetrix Inc. Common Stock,United States,2004,NASDAQ,NURO
NUVA,NuVasive Inc. Common Stock,United States,2004,NASDAQ,NUVA
NUWE,Nuwellis Inc. Common Stock,United States,,NASDAQ,NUWE
NUZE,NuZee Inc. Common Stock,United States,,NASDAQ,NUZE
NVAX,Novavax Inc. Common Stock,United States,,NASDAQ,NVAX
NVCN,Neovasc Inc. Common Shares,Canada,,NASDAQ,NVCN
NVCR,NovoCure Limited Ordinary Shares,Jersey,2015,NASDAQ,NVCR
NVDA,NVIDIA Corporation Common Stock,United States,1999,NASDAQ,NVDA
NVEC,NVE Corporation Common Stock,United States,,NASDAQ,NVEC
NVEE,NV5 Global Inc. Common Stock,United States,2013,NASDAQ,NVEE
NVFY,Nova Lifestyle Inc. Common Stock,United States,,NASDAQ,NVFY
NVIV,InVivo Therapeutics Holdings Corp Common Stock,United States,,NASDAQ,NVIV
NVMI,Nova Measuring Instruments Ltd. Ordinary Shares,Israel,2000,NASDAQ,NVMI
NVOS,Novo Integrated Sciences Inc. Common Stock,United States,,NASDAQ,NVOS
NVSA,New Vista Acquisition Corp Class A Ordinary Shares,United States,2021,NASDAQ,NVSA
NVSAU,New Vista Acquisition Corp Unit,United States,2021,NASDAQ,NVSAU
NVSAW,New Vista Acquisition Corp. Warrant ,United States,2021,NASDAQ,NVSAW
NVVE,Nuvve Holding Corp. Common Stock,China,2020,NASDAQ,NVVE
NVVEW,Nuvve Holding Corp. Warrant,China,2020,NASDAQ,NVVEW
NWBI,Northwest Bancshares Inc. Common Stock,United States,2009,NASDAQ,NWBI
NWE,NorthWestern Corporation Common Stock,United States,,NASDAQ,NWE
NWFL,Norwood Financial Corp. Common Stock,United States,,NASDAQ,NWFL
NWL,Newell Brands Inc. Common Stock,United States,,NASDAQ,NWL
NWLI,National Western Life Group Inc. Class A Common Stock,United States,,NASDAQ,NWLI
NWPX,Northwest Pipe Company Common Stock,United States,1995,NASDAQ,NWPX
NWS,News Corporation Class B Common Stock,United States,,NASDAQ,NWS
NWSA,News Corporation Class A Common Stock,United States,,NASDAQ,NWSA
NXGN,NextGen Healthcare Inc. Common Stock,United States,,NASDAQ,NXGN
NXPI,NXP Semiconductors N.V. Common Stock,Netherlands,2010,NASDAQ,NXPI
NXST,Nexstar Media Group Inc. Class A Common Stock,United States,2003,NASDAQ,NXST
NXTC,NextCure Inc. Common Stock,United States,2019,NASDAQ,NXTC
NXTD,Nxt-ID Inc. Common Stock,United States,,NASDAQ,NXTD
NXTP,NextPlay Technologies Inc. Common Stock,United States,,NASDAQ,NXTP
NYMT,New York Mortgage Trust Inc. Common Stock,United States,,NASDAQ,NYMT
NYMTL,New York Mortgage Trust Inc. 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock $0.01 par value per share,United States,,NASDAQ,NYMTL
NYMTM,New York Mortgage Trust Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,NASDAQ,NYMTM
NYMTN,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,NASDAQ,NYMTN
NYMTO,New York Mortgage Trust Inc. 7.875% Series C Cumulative Redeemable Preferred Stock,United States,,NASDAQ,NYMTO
NYMTP,New York Mortgage Trust Inc. 7.75% Series B Cumulative Redeemable Preferred Stock,United States,,NASDAQ,NYMTP
